employee_id,department,role,week,typing_speed_wpm,meeting_hours_per_day,after_hours_app_usage_hrs,weekend_logins,calendar_density,slack_response_time_min,task_completion_rate,pto_days_used,focus_time_blocks,email_volume_per_day,burnout_score,risk_label
EMP_0325,Finance,Lead,5,58.47,4.89,1.55,1,0.477,19.52,0.838,0,3.48,25.95,28.83,Low
EMP_0325,Finance,Lead,6,56.73,3.44,0.6,2,0.353,6.65,0.869,2,3.69,25.55,21.83,Low
EMP_0325,Finance,Lead,7,68.04,2.42,0.36,0,0.409,17.37,0.76,1,2.03,37.93,9.93,Low
EMP_0325,Finance,Lead,8,52.94,3.57,1.75,2,0.461,13.09,0.789,1,3.54,33.09,35.59,Low
EMP_0325,Finance,Lead,9,53.8,3.63,1.2,0,0.721,20.41,0.819,0,2.74,22.73,34.06,Low
EMP_0325,Finance,Lead,10,55.39,4.75,2.05,5,0.615,18.1,0.732,1,2.84,44.07,49.04,Medium
EMP_0325,Finance,Lead,11,56.3,3.76,1.96,2,0.445,24.41,0.779,0,1.85,32.46,32.82,Low
EMP_0325,Finance,Lead,12,54.52,4.03,1.95,4,0.446,21.74,0.728,2,2.79,38.41,35.52,Low
EMP_0326,HR,Junior,1,69.25,1.95,0.0,0,0.47,14.85,0.826,1,3.78,22.22,21.78,Low
EMP_0326,HR,Junior,2,54.37,2.39,0.64,1,0.418,9.02,0.864,0,3.77,23.69,9.73,Low
EMP_0326,HR,Junior,3,69.44,4.26,1.13,0,0.332,6.34,0.855,1,3.31,28.65,20.51,Low
EMP_0326,HR,Junior,4,61.68,2.2,0.82,1,0.36,10.1,0.905,0,3.61,20.97,11.27,Low
EMP_0326,HR,Junior,5,63.19,1.95,0.0,0,0.419,17.19,0.811,2,3.55,18.75,14.18,Low
EMP_0326,HR,Junior,6,61.08,1.77,0.81,0,0.507,15.73,0.736,1,3.82,26.03,34.55,Low
EMP_0326,HR,Junior,7,57.9,3.15,1.24,0,0.42,15.78,0.773,1,4.12,22.55,28.6,Low
EMP_0326,HR,Junior,8,55.7,3.98,0.07,0,0.373,8.27,0.825,0,3.46,27.66,13.95,Low
EMP_0326,HR,Junior,9,62.36,2.13,0.1,0,0.38,7.5,0.827,1,4.59,37.98,11.43,Low
EMP_0326,HR,Junior,10,51.44,4.19,0.52,0,0.398,17.76,0.846,2,3.48,21.49,23.78,Low
EMP_0326,HR,Junior,11,60.28,4.39,2.26,0,0.333,18.28,0.859,1,2.93,50.91,25.14,Low
EMP_0326,HR,Junior,12,49.77,3.34,0.27,2,0.356,23.04,0.885,3,3.39,29.68,14.19,Low
EMP_0327,Sales,Senior,1,60.71,5.33,1.98,3,0.557,25.52,0.623,0,2.03,42.63,39.22,Low
EMP_0327,Sales,Senior,2,58.81,5.65,2.17,1,0.516,28.21,0.783,0,1.85,42.88,35.49,Low
EMP_0327,Sales,Senior,3,50.9,4.83,1.13,1,0.556,28.97,0.797,1,2.18,38.8,28.34,Low
EMP_0327,Sales,Senior,4,56.72,4.48,1.93,3,0.561,27.31,0.813,0,2.73,49.34,47.14,Medium
EMP_0327,Sales,Senior,5,58.23,3.43,2.49,2,0.567,17.13,0.693,2,2.15,43.33,34.03,Low
EMP_0327,Sales,Senior,6,60.68,3.95,1.83,1,0.585,26.38,0.723,1,3.82,43.63,27.01,Low
EMP_0327,Sales,Senior,7,50.6,4.38,2.28,0,0.635,19.83,0.664,0,2.6,48.26,36.69,Low
EMP_0327,Sales,Senior,8,51.07,5.51,2.59,1,0.869,41.24,0.722,2,1.92,69.04,46.04,Medium
EMP_0327,Sales,Senior,9,55.28,4.51,2.19,4,0.705,24.95,0.677,0,2.07,39.68,51.56,Medium
EMP_0327,Sales,Senior,10,51.2,4.18,2.55,3,0.73,24.08,0.738,0,2.16,43.54,41.21,Medium
EMP_0327,Sales,Senior,11,50.92,3.59,1.18,3,0.677,23.08,0.723,1,2.21,36.16,26.51,Low
EMP_0327,Sales,Senior,12,50.24,3.54,1.94,4,0.661,26.05,0.703,0,2.78,41.22,40.94,Medium
EMP_0328,HR,Lead,1,67.15,2.72,0.33,1,0.342,21.58,0.664,0,3.35,32.18,19.47,Low
EMP_0328,HR,Lead,2,63.24,2.49,0.71,1,0.432,19.95,0.76,1,3.61,29.24,27.93,Low
EMP_0328,HR,Lead,3,51.6,1.69,0.87,1,0.58,12.07,0.812,0,3.75,42.05,28.38,Low
EMP_0328,HR,Lead,4,62.35,2.64,0.03,1,0.471,23.59,0.683,2,2.82,25.21,35.57,Low
EMP_0328,HR,Lead,5,45.29,4.85,0.75,2,0.83,22.98,0.855,1,2.35,37.56,40.42,Medium
EMP_0328,HR,Lead,6,54.53,4.03,2.04,4,0.741,13.43,0.797,0,3.21,39.94,37.65,Low
EMP_0328,HR,Lead,7,65.28,4.01,0.43,2,0.628,11.23,0.724,1,3.06,44.6,14.53,Low
EMP_0328,HR,Lead,8,58.5,2.65,1.42,2,0.412,22.22,0.797,0,3.84,46.78,34.47,Low
EMP_0328,HR,Lead,9,46.77,4.37,2.04,2,0.629,14.04,0.763,0,3.15,47.92,39.82,Low
EMP_0328,HR,Lead,10,58.26,2.35,0.29,2,0.461,9.46,0.719,1,3.04,24.91,25.17,Low
EMP_0328,HR,Lead,11,57.31,1.41,0.45,2,0.529,9.01,0.805,1,3.52,19.99,30.33,Low
EMP_0328,HR,Lead,12,59.54,4.37,2.04,3,0.494,16.91,0.716,0,3.47,40.44,32.78,Low
EMP_0329,Finance,Manager,1,55.62,3.63,1.16,0,0.48,15.39,0.791,0,2.4,42.24,22.32,Low
EMP_0329,Finance,Manager,2,63.22,2.69,0.44,0,0.535,13.03,0.817,2,2.45,38.67,15.71,Low
EMP_0329,Finance,Manager,3,57.79,4.56,1.14,4,0.463,3.2,0.813,0,3.33,51.29,38.28,Low
EMP_0329,Finance,Manager,4,53.17,2.3,2.0,0,0.562,13.09,0.763,0,3.6,45.39,20.97,Low
EMP_0329,Finance,Manager,5,57.9,3.15,1.84,1,0.346,24.36,0.69,2,2.45,53.22,40.09,Medium
EMP_0329,Finance,Manager,6,67.99,3.29,0.53,2,0.555,18.94,0.787,0,3.59,35.5,18.46,Low
EMP_0329,Finance,Manager,7,60.62,4.45,1.5,0,0.639,12.09,0.805,0,1.69,39.88,31.72,Low
EMP_0329,Finance,Manager,8,63.62,1.84,1.36,3,0.456,11.6,0.798,1,3.6,32.03,24.31,Low
EMP_0329,Finance,Manager,9,52.66,5.19,2.01,2,0.477,25.13,0.751,1,2.19,39.99,31.75,Low
EMP_0329,Finance,Manager,10,51.12,4.68,2.22,3,0.693,23.21,0.713,1,1.56,48.74,42.64,Medium
EMP_0329,Finance,Manager,11,53.49,4.52,1.38,2,0.58,14.37,0.806,1,3.29,42.64,33.85,Low
EMP_0329,Finance,Manager,12,54.72,5.03,1.37,4,0.418,21.79,0.84,1,1.16,46.3,33.91,Low
EMP_0330,Finance,Mid,1,59.73,3.02,2.27,4,0.594,18.42,0.789,2,2.73,52.84,37.39,Low
EMP_0330,Finance,Mid,2,57.04,3.54,0.64,1,0.29,31.93,0.724,0,3.18,52.68,21.58,Low
EMP_0330,Finance,Mid,3,51.58,5.88,1.01,1,0.695,12.32,0.637,2,3.26,33.59,36.32,Low
EMP_0330,Finance,Mid,4,46.91,4.75,2.18,0,0.625,22.6,0.71,0,1.82,38.97,30.9,Low
EMP_0330,Finance,Mid,5,54.5,4.1,1.8,3,0.569,18.32,0.713,1,2.24,54.74,38.56,Low
EMP_0330,Finance,Mid,6,48.21,3.98,2.24,1,0.441,24.25,0.687,0,2.22,35.71,35.09,Low
EMP_0330,Finance,Mid,7,53.19,5.78,2.56,4,0.497,29.8,0.591,0,2.22,45.52,50.33,Medium
EMP_0330,Finance,Mid,8,43.77,5.26,1.62,4,0.544,22.28,0.812,0,2.24,49.2,34.73,Low
EMP_0330,Finance,Mid,9,61.25,2.52,1.48,2,0.569,20.77,0.803,1,2.38,32.79,36.24,Low
EMP_0330,Finance,Mid,10,60.61,5.52,0.82,1,0.5,10.9,0.704,0,2.97,43.24,22.65,Low
EMP_0330,Finance,Mid,11,44.32,4.67,2.21,1,0.416,20.76,0.755,0,3.07,30.97,35.82,Low
EMP_0330,Finance,Mid,12,52.32,6.28,2.19,2,0.804,34.85,0.696,1,1.57,33.99,47.76,Medium
EMP_0331,HR,Mid,1,57.72,4.52,1.58,3,0.556,16.08,0.799,1,3.62,34.42,33.6,Low
EMP_0331,HR,Mid,2,54.13,4.73,1.05,3,0.547,18.32,0.823,0,2.1,43.56,29.56,Low
EMP_0331,HR,Mid,3,58.92,3.93,0.61,3,0.416,18.98,0.754,1,2.57,22.07,30.05,Low
EMP_0331,HR,Mid,4,57.72,4.72,1.15,1,0.547,13.5,0.805,0,1.97,31.89,32.81,Low
EMP_0331,HR,Mid,5,52.09,4.93,1.62,1,0.524,14.02,0.64,1,2.71,36.0,39.42,Low
EMP_0331,HR,Mid,6,59.33,5.3,1.62,3,0.528,17.79,0.711,1,2.77,39.96,41.55,Medium
EMP_0331,HR,Mid,7,47.9,2.34,1.28,3,0.629,24.37,0.776,0,2.72,30.41,39.35,Low
EMP_0331,HR,Mid,8,56.54,5.72,2.13,1,0.37,14.88,0.752,0,2.88,46.3,33.5,Low
EMP_0331,HR,Mid,9,56.84,4.23,1.73,3,0.624,20.66,0.659,1,2.2,39.65,36.37,Low
EMP_0331,HR,Mid,10,53.96,4.76,1.45,3,0.742,26.06,0.785,0,2.29,39.0,39.36,Low
EMP_0331,HR,Mid,11,47.86,5.0,1.5,2,0.701,16.08,0.75,2,2.29,57.03,41.54,Medium
EMP_0331,HR,Mid,12,55.21,3.36,1.81,3,0.47,22.64,0.744,3,3.5,44.31,33.07,Low
EMP_0332,Sales,Lead,1,61.19,2.16,0.66,0,0.307,12.41,0.7,3,3.15,31.78,15.49,Low
EMP_0332,Sales,Lead,2,53.24,3.64,0.35,1,0.387,6.7,0.892,1,4.18,38.0,23.48,Low
EMP_0332,Sales,Lead,3,58.9,2.69,1.03,1,0.212,9.02,0.844,1,3.38,31.07,26.78,Low
EMP_0332,Sales,Lead,4,52.04,3.31,0.0,2,0.484,13.6,0.894,2,3.59,21.32,23.06,Low
EMP_0332,Sales,Lead,5,58.25,2.42,0.5,0,0.376,12.98,0.848,0,3.49,20.79,17.93,Low
EMP_0332,Sales,Lead,6,63.98,4.22,0.88,0,0.377,2.15,0.898,1,3.98,52.29,16.32,Low
EMP_0332,Sales,Lead,7,51.32,4.34,0.39,1,0.342,24.41,0.781,1,4.09,13.95,28.57,Low
EMP_0332,Sales,Lead,8,63.35,3.78,1.32,0,0.662,18.09,0.801,0,2.58,45.93,29.61,Low
EMP_0332,Sales,Lead,9,60.8,4.41,0.92,2,0.651,8.16,0.831,2,4.01,27.8,29.17,Low
EMP_0332,Sales,Lead,10,50.94,3.1,0.0,1,0.402,14.61,0.858,0,3.24,25.01,3.52,Low
EMP_0332,Sales,Lead,11,47.95,3.01,1.05,1,0.363,19.17,0.833,0,2.69,24.88,24.79,Low
EMP_0332,Sales,Lead,12,54.55,3.1,0.74,2,0.434,17.67,0.786,0,2.25,27.78,22.82,Low
EMP_0333,HR,Junior,1,66.85,2.76,0.13,2,0.424,9.72,0.924,2,4.51,35.14,21.7,Low
EMP_0333,HR,Junior,2,64.46,2.4,0.76,0,0.289,1.0,0.792,1,3.61,8.27,10.73,Low
EMP_0333,HR,Junior,3,68.53,2.1,0.3,1,0.333,1.78,0.86,1,3.77,34.25,19.56,Low
EMP_0333,HR,Junior,4,61.08,3.37,0.86,0,0.317,15.36,0.85,0,3.7,26.75,9.85,Low
EMP_0333,HR,Junior,5,57.67,4.71,0.98,0,0.427,9.18,0.863,0,3.16,22.34,22.07,Low
EMP_0333,HR,Junior,6,60.45,2.57,1.64,0,0.311,1.0,0.831,2,3.68,39.87,19.04,Low
EMP_0333,HR,Junior,7,62.93,1.57,0.66,2,0.526,12.63,0.828,0,3.08,20.95,21.58,Low
EMP_0333,HR,Junior,8,56.89,0.52,1.16,1,0.402,16.97,0.854,0,3.51,34.09,27.17,Low
EMP_0333,HR,Junior,9,61.94,2.83,0.0,0,0.435,7.79,0.893,1,3.5,38.45,18.5,Low
EMP_0333,HR,Junior,10,53.28,2.98,1.01,0,0.377,11.45,0.724,1,2.58,34.45,24.68,Low
EMP_0333,HR,Junior,11,55.85,4.32,0.66,2,0.453,11.92,0.707,1,3.02,40.62,24.03,Low
EMP_0333,HR,Junior,12,54.36,5.1,1.42,0,0.621,12.45,0.66,0,2.73,47.97,28.99,Low
EMP_0334,HR,Senior,1,68.61,2.42,0.25,0,0.312,10.03,0.78,2,3.49,21.6,23.55,Low
EMP_0334,HR,Senior,2,65.58,3.11,0.42,0,0.35,17.05,0.811,1,4.27,45.74,32.7,Low
EMP_0334,HR,Senior,3,65.35,1.84,0.8,1,0.4,12.83,0.826,0,2.99,34.14,21.82,Low
EMP_0334,HR,Senior,4,61.02,3.31,1.42,0,0.385,10.98,0.803,1,2.49,36.31,16.72,Low
EMP_0334,HR,Senior,5,54.13,2.09,0.25,5,0.373,11.97,0.771,2,3.15,34.2,26.34,Low
EMP_0334,HR,Senior,6,66.77,1.45,0.33,0,0.082,5.88,0.926,1,4.09,21.71,8.61,Low
EMP_0334,HR,Senior,7,57.24,2.18,0.59,1,0.578,19.52,0.8,2,3.47,25.86,22.05,Low
EMP_0334,HR,Senior,8,58.36,2.01,1.18,2,0.453,23.27,0.871,0,3.18,44.46,26.25,Low
EMP_0334,HR,Senior,9,58.09,3.72,0.96,1,0.576,20.93,0.717,2,3.19,29.26,29.01,Low
EMP_0334,HR,Senior,10,62.19,3.05,1.46,1,0.336,11.92,0.871,1,4.36,13.28,25.12,Low
EMP_0334,HR,Senior,11,52.96,4.39,0.56,2,0.529,7.95,0.882,1,3.37,55.86,33.7,Low
EMP_0334,HR,Senior,12,58.67,4.02,2.06,4,0.599,19.42,0.71,1,2.34,48.92,38.15,Low
EMP_0335,Operations,Lead,1,56.77,4.49,1.44,4,0.586,25.38,0.784,1,3.18,34.79,40.36,Medium
EMP_0335,Operations,Lead,2,53.46,3.1,1.94,0,0.612,29.71,0.713,1,2.93,42.72,32.24,Low
EMP_0335,Operations,Lead,3,52.76,3.38,1.06,3,0.556,15.94,0.71,0,3.43,40.45,30.78,Low
EMP_0335,Operations,Lead,4,53.84,5.14,1.11,4,0.681,14.62,0.793,0,2.12,51.71,27.77,Low
EMP_0335,Operations,Lead,5,59.04,5.25,2.16,0,0.571,17.17,0.764,0,3.66,41.16,38.03,Low
EMP_0335,Operations,Lead,6,61.03,4.55,2.43,2,0.885,33.65,0.711,2,2.1,63.26,49.76,Medium
EMP_0335,Operations,Lead,7,49.25,3.49,1.51,3,0.582,28.31,0.699,1,2.78,40.36,33.21,Low
EMP_0335,Operations,Lead,8,58.65,4.21,1.18,1,0.498,11.13,0.7,1,3.13,46.23,18.82,Low
EMP_0335,Operations,Lead,9,62.37,4.57,1.3,2,0.455,12.01,0.72,0,2.42,60.39,37.04,Low
EMP_0335,Operations,Lead,10,50.34,5.71,2.05,6,0.624,32.1,0.512,1,2.53,50.22,55.74,Medium
EMP_0335,Operations,Lead,11,51.5,3.35,1.97,7,0.718,22.25,0.628,0,1.19,52.15,46.27,Medium
EMP_0335,Operations,Lead,12,52.11,4.43,2.28,1,0.807,24.25,0.774,0,2.26,43.37,37.72,Low
EMP_0336,Operations,Mid,1,63.34,4.26,0.73,1,0.418,13.5,0.849,1,2.59,32.07,24.97,Low
EMP_0336,Operations,Mid,2,60.92,3.14,1.63,0,0.5,13.61,0.909,0,2.7,39.68,25.7,Low
EMP_0336,Operations,Mid,3,59.34,3.28,0.13,1,0.394,5.32,0.847,3,3.74,28.52,15.3,Low
EMP_0336,Operations,Mid,4,65.7,3.61,0.0,1,0.305,11.89,0.804,0,3.54,30.01,16.33,Low
EMP_0336,Operations,Mid,5,62.09,2.32,0.93,0,0.23,9.88,0.867,4,3.39,36.57,17.72,Low
EMP_0336,Operations,Mid,6,66.88,3.04,1.06,1,0.376,17.43,0.857,1,3.41,27.01,20.84,Low
EMP_0336,Operations,Mid,7,66.38,2.05,0.8,2,0.542,16.62,0.823,1,4.29,32.97,24.3,Low
EMP_0336,Operations,Mid,8,59.68,3.18,1.01,2,0.346,18.31,0.715,0,3.35,29.75,19.28,Low
EMP_0336,Operations,Mid,9,57.39,2.39,0.38,1,0.747,9.12,0.773,1,3.93,25.83,28.6,Low
EMP_0336,Operations,Mid,10,50.16,3.15,0.92,3,0.428,18.74,0.761,0,2.89,44.08,26.7,Low
EMP_0336,Operations,Mid,11,65.01,2.7,1.17,0,0.386,5.97,0.87,0,4.2,40.45,20.91,Low
EMP_0336,Operations,Mid,12,46.31,3.18,1.36,4,0.437,24.02,0.788,0,2.8,22.63,35.27,Low
EMP_0337,HR,Mid,1,43.31,4.66,2.33,2,0.68,28.04,0.739,1,3.11,36.52,36.31,Low
EMP_0337,HR,Mid,2,56.86,4.46,1.79,4,0.549,15.68,0.717,0,2.39,44.16,34.57,Low
EMP_0337,HR,Mid,3,48.51,4.58,1.45,2,0.592,23.23,0.676,0,2.01,39.81,38.11,Low
EMP_0337,HR,Mid,4,56.81,5.44,1.34,2,0.607,30.7,0.721,0,3.24,41.47,45.14,Medium
EMP_0337,HR,Mid,5,44.86,3.77,1.81,2,0.47,18.48,0.754,0,2.86,39.92,32.81,Low
EMP_0337,HR,Mid,6,51.15,4.57,1.68,2,0.79,18.5,0.79,1,2.07,47.69,37.67,Low
EMP_0337,HR,Mid,7,57.92,5.52,1.27,3,0.543,33.11,0.638,1,3.25,47.35,30.47,Low
EMP_0337,HR,Mid,8,44.2,5.35,2.77,2,0.449,28.1,0.786,0,2.34,59.82,40.48,Medium
EMP_0337,HR,Mid,9,47.94,4.83,2.81,4,0.813,15.04,0.703,0,1.76,60.46,42.94,Medium
EMP_0337,HR,Mid,10,48.83,4.9,2.26,5,0.736,29.06,0.759,0,2.29,37.41,45.83,Medium
EMP_0337,HR,Mid,11,45.07,5.09,3.13,3,0.796,28.62,0.627,0,1.65,52.06,47.84,Medium
EMP_0337,HR,Mid,12,50.72,3.65,1.6,5,0.523,14.1,0.742,1,3.52,61.59,37.09,Low
EMP_0338,Finance,Manager,1,47.88,4.15,0.73,0,0.359,4.08,0.802,1,2.82,31.17,17.57,Low
EMP_0338,Finance,Manager,2,56.62,3.15,0.59,2,0.491,6.35,0.75,0,1.95,17.75,26.78,Low
EMP_0338,Finance,Manager,3,57.36,2.89,0.55,3,0.377,22.78,0.845,0,3.42,31.56,21.98,Low
EMP_0338,Finance,Manager,4,71.89,2.71,1.21,1,0.572,8.84,0.883,2,3.78,18.71,20.89,Low
EMP_0338,Finance,Manager,5,51.1,3.71,1.21,0,0.574,16.32,0.789,1,2.4,35.22,23.28,Low
EMP_0338,Finance,Manager,6,58.21,3.87,1.23,1,0.751,7.14,0.776,1,3.43,38.06,21.6,Low
EMP_0338,Finance,Manager,7,47.88,2.12,1.59,0,0.388,15.82,0.784,1,3.01,41.22,30.45,Low
EMP_0338,Finance,Manager,8,62.16,3.9,0.82,1,0.29,4.87,0.8,1,3.43,31.3,29.02,Low
EMP_0338,Finance,Manager,9,64.38,3.52,1.76,4,0.691,19.19,0.735,1,2.24,44.88,39.19,Low
EMP_0338,Finance,Manager,10,59.68,3.67,2.12,3,0.36,10.7,0.828,0,3.54,36.62,27.28,Low
EMP_0338,Finance,Manager,11,58.59,2.44,0.67,2,0.527,17.27,0.828,0,3.58,27.41,34.56,Low
EMP_0338,Finance,Manager,12,55.13,3.34,1.24,2,0.509,20.09,0.861,1,2.94,25.68,18.24,Low
EMP_0339,Engineering,Lead,1,47.02,5.08,1.41,1,0.64,19.39,0.664,0,3.08,45.62,38.39,Low
EMP_0339,Engineering,Lead,2,54.44,2.94,3.02,5,0.567,26.0,0.726,0,2.9,33.06,47.37,Medium
EMP_0339,Engineering,Lead,3,58.41,5.49,2.13,1,0.729,22.39,0.739,0,2.49,44.11,33.26,Low
EMP_0339,Engineering,Lead,4,44.33,5.7,2.03,6,0.459,24.69,0.659,0,1.81,49.29,49.17,Medium
EMP_0339,Engineering,Lead,5,56.44,4.75,2.54,3,0.52,25.72,0.674,2,2.95,48.67,47.79,Medium
EMP_0339,Engineering,Lead,6,45.92,5.28,1.84,1,0.717,20.86,0.671,0,1.79,44.85,40.4,Medium
EMP_0339,Engineering,Lead,7,47.63,5.07,1.97,2,0.924,26.76,0.708,0,2.95,55.21,44.62,Medium
EMP_0339,Engineering,Lead,8,68.95,3.36,2.19,2,0.436,36.84,0.798,0,1.75,16.34,22.39,Low
EMP_0339,Engineering,Lead,9,48.84,4.1,1.59,2,0.65,34.64,0.686,0,2.67,31.22,34.04,Low
EMP_0339,Engineering,Lead,10,52.64,4.3,0.82,3,0.53,24.48,0.721,2,3.12,44.48,38.04,Low
EMP_0339,Engineering,Lead,11,54.95,5.05,3.19,3,0.641,30.16,0.688,0,2.77,44.49,49.26,Medium
EMP_0339,Engineering,Lead,12,49.35,6.54,1.87,11,0.778,28.72,0.628,0,0.46,52.21,56.18,Medium
EMP_0340,Finance,Manager,1,59.93,1.73,0.71,2,0.478,7.09,0.878,1,3.64,30.76,29.05,Low
EMP_0340,Finance,Manager,2,60.22,3.04,0.34,2,0.438,14.91,0.858,3,4.04,28.72,22.88,Low
EMP_0340,Finance,Manager,3,57.56,2.86,0.19,0,0.525,10.93,0.915,2,4.2,20.78,19.25,Low
EMP_0340,Finance,Manager,4,61.86,2.99,1.02,1,0.485,17.01,0.788,0,3.39,26.91,20.38,Low
EMP_0340,Finance,Manager,5,63.4,3.47,0.93,0,0.402,9.53,0.816,2,3.96,33.28,22.9,Low
EMP_0340,Finance,Manager,6,51.1,4.23,0.9,1,0.269,12.65,0.853,1,2.06,24.12,21.12,Low
EMP_0340,Finance,Manager,7,53.88,2.61,1.27,3,0.472,21.86,0.854,1,2.44,38.04,25.59,Low
EMP_0340,Finance,Manager,8,61.57,3.17,0.87,1,0.55,19.51,0.775,0,2.99,40.11,29.15,Low
EMP_0340,Finance,Manager,9,62.8,4.0,0.0,2,0.58,15.22,0.804,0,4.35,32.32,31.04,Low
EMP_0340,Finance,Manager,10,65.11,3.25,1.57,4,0.603,15.01,0.944,1,2.52,30.95,30.68,Low
EMP_0340,Finance,Manager,11,51.33,5.02,1.23,1,0.417,11.75,0.739,1,2.25,51.09,24.91,Low
EMP_0340,Finance,Manager,12,50.46,2.67,1.7,2,0.62,17.89,0.67,0,2.69,40.13,40.93,Medium
EMP_0341,Operations,Junior,1,59.55,3.7,1.81,5,0.639,19.02,0.782,2,3.32,39.34,35.29,Low
EMP_0341,Operations,Junior,2,56.15,4.11,1.64,1,0.43,21.16,0.745,2,3.54,40.79,44.1,Medium
EMP_0341,Operations,Junior,3,54.43,4.84,0.8,2,0.563,21.19,0.781,2,2.76,42.49,37.32,Low
EMP_0341,Operations,Junior,4,55.55,2.24,2.08,5,0.546,22.44,0.712,1,2.7,46.47,36.48,Low
EMP_0341,Operations,Junior,5,62.02,2.27,0.85,1,0.484,14.89,0.788,1,3.49,60.05,22.73,Low
EMP_0341,Operations,Junior,6,64.08,3.55,1.55,0,0.523,13.85,0.775,0,2.79,31.22,25.93,Low
EMP_0341,Operations,Junior,7,57.97,5.66,1.17,3,0.67,30.85,0.82,1,2.74,38.75,40.41,Medium
EMP_0341,Operations,Junior,8,48.58,3.02,1.01,0,0.679,22.12,0.8,0,2.64,54.99,33.87,Low
EMP_0341,Operations,Junior,9,51.97,4.1,0.34,1,0.514,20.72,0.754,1,2.52,38.03,21.32,Low
EMP_0341,Operations,Junior,10,61.09,4.7,0.46,2,0.54,18.84,0.801,1,2.26,43.91,28.86,Low
EMP_0341,Operations,Junior,11,50.87,5.06,1.86,4,0.324,25.5,0.693,0,2.73,52.81,40.83,Medium
EMP_0341,Operations,Junior,12,49.83,3.92,0.95,5,0.474,21.75,0.748,0,3.73,38.15,33.89,Low
EMP_0342,Engineering,Lead,1,62.76,1.92,0.81,2,0.252,7.98,0.878,0,3.82,23.81,20.61,Low
EMP_0342,Engineering,Lead,2,66.62,2.95,0.41,0,0.553,10.82,0.905,1,3.66,24.12,15.87,Low
EMP_0342,Engineering,Lead,3,57.67,1.51,1.24,0,0.437,7.35,0.869,1,3.37,30.35,14.53,Low
EMP_0342,Engineering,Lead,4,52.54,1.96,0.0,0,0.372,4.06,0.796,0,4.34,22.61,16.33,Low
EMP_0342,Engineering,Lead,5,50.34,3.14,1.12,2,0.366,16.57,0.785,1,3.6,32.36,25.01,Low
EMP_0342,Engineering,Lead,6,46.75,3.78,1.05,1,0.197,12.32,0.751,1,3.72,40.2,27.49,Low
EMP_0342,Engineering,Lead,7,64.22,2.54,0.22,0,0.327,9.89,0.913,1,3.61,27.84,11.89,Low
EMP_0342,Engineering,Lead,8,52.2,4.57,0.58,1,0.168,11.47,0.797,1,2.82,27.22,26.47,Low
EMP_0342,Engineering,Lead,9,66.03,1.49,1.28,0,0.409,13.83,0.756,2,2.79,33.12,18.54,Low
EMP_0342,Engineering,Lead,10,59.12,3.85,1.41,2,0.556,15.48,0.885,0,2.71,41.81,26.16,Low
EMP_0342,Engineering,Lead,11,59.26,3.12,0.81,0,0.546,11.44,0.798,0,3.62,36.18,31.93,Low
EMP_0342,Engineering,Lead,12,52.33,3.94,1.59,1,0.676,21.36,0.725,0,2.29,51.66,31.21,Low
EMP_0343,Marketing,Lead,1,56.01,3.83,0.48,0,0.264,11.47,0.707,0,3.29,33.83,17.63,Low
EMP_0343,Marketing,Lead,2,66.26,3.86,0.5,0,0.289,6.14,0.778,0,3.98,39.36,17.96,Low
EMP_0343,Marketing,Lead,3,55.63,2.92,0.53,1,0.349,8.63,0.694,2,4.39,20.11,27.73,Low
EMP_0343,Marketing,Lead,4,62.68,2.73,0.0,2,0.412,9.55,0.782,1,3.2,34.44,28.39,Low
EMP_0343,Marketing,Lead,5,55.05,2.61,0.65,2,0.461,4.89,0.787,0,2.68,10.92,29.92,Low
EMP_0343,Marketing,Lead,6,47.05,2.81,0.65,2,0.597,20.86,0.785,1,3.13,35.88,26.56,Low
EMP_0343,Marketing,Lead,7,57.18,1.6,0.0,2,0.523,13.12,0.817,0,3.9,35.25,17.78,Low
EMP_0343,Marketing,Lead,8,54.71,4.75,1.93,4,0.545,22.11,0.758,0,2.62,49.69,39.94,Low
EMP_0343,Marketing,Lead,9,62.58,3.13,0.92,2,0.529,12.17,0.711,0,3.31,19.92,30.35,Low
EMP_0343,Marketing,Lead,10,54.22,3.22,0.69,2,0.396,19.82,0.815,1,2.58,29.23,20.35,Low
EMP_0343,Marketing,Lead,11,57.42,2.34,2.03,4,0.375,7.7,0.667,1,4.02,44.99,35.04,Low
EMP_0343,Marketing,Lead,12,55.51,2.4,0.31,0,0.436,9.04,0.839,0,3.61,33.32,8.68,Low
EMP_0344,Marketing,Junior,1,53.78,1.47,1.63,1,0.642,26.09,0.661,2,2.84,26.84,36.16,Low
EMP_0344,Marketing,Junior,2,57.09,4.73,1.18,1,0.625,19.52,0.7,0,2.93,43.18,41.27,Medium
EMP_0344,Marketing,Junior,3,55.23,4.81,1.45,6,0.656,20.09,0.734,0,2.61,51.38,48.32,Medium
EMP_0344,Marketing,Junior,4,56.35,4.19,1.95,2,0.485,26.79,0.661,0,2.26,36.11,35.11,Low
EMP_0344,Marketing,Junior,5,56.96,3.6,1.5,3,0.563,21.76,0.78,0,0.74,50.85,31.33,Low
EMP_0344,Marketing,Junior,6,52.23,4.69,1.72,5,0.582,21.51,0.717,1,2.11,44.04,43.27,Medium
EMP_0344,Marketing,Junior,7,46.84,4.72,2.44,2,0.498,36.14,0.694,2,2.09,52.69,36.03,Low
